album_link	album_name	author	release_date	count	language	label	category	rate	rate_info	genre	song_count	song_link	song_name	song_count	lyrics
https://www.xiami.com/album/2102778666	你是耶稣我的恩主	乐宝弟兄	2017.07.05	700000	国语	圣之美音乐事工	录音室专辑	0.0	（评分人数不足10人）	#当代基督 CCM / Contemporary Christian Music、#流行 Pop	9	https://www.xiami.com/song/1796053215	愿生命为你	70000	"《愿生命为祢》
演唱：王梓旭
词曲：乐宝弟兄

混音：刘炫宇
出品：雅歌谷音乐事工
发行：圣之美（上海）文化传媒有限公司
有时候我还不清楚
我该如何去诉说
什么是合祢心意的表达
有时候我还不能懂
祢话语中的奇妙
主我恳求祢
请祢赐智慧给我
有时候我还不知道
我能为你做些什么
虽然我也想活出祢的爱
有时候我还不明白
祢对我有怎样的期待
主我寻求祢
请祢触摸我心灵
愿我生命中的每一首歌 都是为祢而唱
愿我生命中的每一句话 都是为祢而说
愿我生命中的每一件事 都是为祢而做
愿我生命中的每一分钟 都是为祢而活
有时候我还不清楚
我该如何去诉说
什么是合祢心意的表达
有时候我还不能懂
祢话语中的奇妙
主我恳求祢
请祢赐智慧给我
有时候我还不知道
我能为你做些什么
虽然我也想活出祢的爱
有时候我还不明白
祢对我有怎样的期待
主我寻求祢
请祢触摸我心灵
愿我生命中的每一首歌 都是为祢而唱
愿我生命中的每一句话 都是为祢而说
愿我生命中的每一件事 都是为祢而做
愿我生命中的每一分钟 都是为祢而活
愿我生命中的每一首歌 都是为祢而唱
愿我生命中的每一句话 都是为祢而说
愿我生命中的每一件事 都是为祢而做
愿我生命中的每一分钟 都是为祢而活
愿我生命中的每一分钟 都是为祢而活
收起"
https://www.xiami.com/album/2102766295	男神都有黑历史	橙光音乐	2017.06.14	24000	国语	橙光游戏	录音室专辑	0.0	（评分人数不足10人）	#游戏配乐 Video Game Music、#中国风 China-Wave、#流行 Pop	4	https://www.xiami.com/song/1795982921	情卦	18000	"情卦-橙光《男神都有黑历史》主题曲

作编混：异新音乐
作词：原晞
演唱：伯虎

雪落罢，应埋梅下
酿一味牵挂
梦无瑕，月笼酒家
识故人风雅
木牌上名姓一双 泛黄
年年岁岁 思量
抱身赴红尘一场 茫茫
赊尽前缘 余生偿
何来一意逞勇，无畏死生
孤掷轮回之中
流光不愿隽永，泊于初逢
最难忘的心动
便将往事清冷，以情相拥
暖作你眉间眸里一抹红
逆天命而疯
春归罢，片片飞花
不见旧竹马
心生相，而情为卦
莫问吉或煞
入骨相思化一方 药香
难医痴字 断肠
屋檐日落炊烟长 几行
织成情网 吾愿往
何来一意逞勇，无畏死生
孤掷轮回之中
流光不愿隽永，泊于初逢
最难忘的心动
便将往事清冷，以情相拥
暖作你眉间眸里一抹红
逆天命而疯
收起"
https://www.xiami.com/album/2102753719	没故事的人	鲸鱼岛乐队	2017.05.24	573000	国语	独立发行	录音室专辑	9.0	(22人评分)	#独立流行 Indie Pop、#独立电子乐 Indietronica、#流行 Pop	1	https://www.xiami.com/song/1795915975	没故事的人	573000	"My story my story come on come on uh
Bring me bring me to a whole new world

My story my story come on come on uh
Bring me bring me to a whole new world

鲸鱼岛乐队 - 没故事的人
词曲：白森（鲸鱼岛乐队）
演唱：鲸鱼岛乐队

睡前听的故事都还没有变成真
讲故事的却都已经变成老人
老人讲的故事 进了谁的家门
I want to know

唱着hiphop 什么都不在乎的人
穿着高跟 红嘴唇的女人
这个节奏让她 不能停止摆动
不能回头就一直走

有故事的人很多
悲欢离合荒诞还有传说
我守着规矩从小到大从来没有摆脱
别人的路
但我永远都没有把握 能走到别人路尽头的把握

我感到迷惑没有故事的人 是我
我看不透的人和事都在诱 惑我
我需要一段精彩的深刻的专属于我的回忆写成故事载入史册诶


Na na uh
My story my story come on come on uh
Bring me bring me to a whole new world
我需要一段精彩的深刻的专属于我的回忆写成故事载入史册

My story my story come on come on uh
Bring me bring me to a whole new world
I need it now
一段精彩的深刻的专属于我的回忆写成故事载入史册


鲸鱼岛乐队 - 没故事的人
词曲：白森（鲸鱼岛乐队）
演唱：鲸鱼岛乐队


饿了吃饭 困了累了倒头就睡
几个朋友 出门一杯咖啡
香烟啤酒 为何让人沉醉
I want to know

为了什么 每个人都奋不顾身
多情的人 期待怀念单纯
变得沉稳需要 经历多少风尘
I want to know 就一直走

平淡的生活没有动作片的惊心动魄
我爱上极限运动依然感觉不痒不痛
我需要超级血清
让我彻底失控
开始 另一个蝴蝶效应循环的时空

是时候展现出我眼中的世界
用我的语言不带半点修饰让你感到真切
我需要一段精彩的深刻的专属于我的回忆写成故事载入史册诶


My story my story come on come on uh
Bring me bring me to a whole new world
我需要 一段精彩的深刻的专属于我的回忆写成故事载入史册

My story my story come on come on uh
Bring me bring me to a whole new world
I need it now
一段精彩的深刻的专属于我的回忆写成故事载入史册


鲸鱼岛乐队 - 没故事的人
词曲：白森（鲸鱼岛乐队）
演唱：鲸鱼岛乐队


My story my story come on come on uh
Bring me bring me to a whole new world

My story my story come on come on uh
Bring me bring me to a whole new world
收起"
https://www.xiami.com/album/2102734993	绝对清白	林一峰	2017.04.30	1134000	国语	LYFE	录音室专辑	8.1	(32人评分)	#独立流行 Indie Pop、#国语流行 Mandarin Pop	9	https://www.xiami.com/song/1795800720	大城小子	30000	"年青的烈士用青春换成就
疲惫的谋士用财富买时间
偶尔看不过眼身边的故事
你努力做好人做了一辈子
也抵挡不过误会一次
连亲人都不能体会的固执
流着相似血液的人无能为力
更多没时间的人一笑置之
你只有在夜深人静之时
撑起让自己难受的坚持
谁都很要面子
谁都是一个骗子
谁都是一个孩子
咬紧让人难舍的争持
大城小子
想为世界做一点事
仓仓皇皇不可终日
为尊严好自为之
大城小子
还是微笑走下去
卡在理想与现实的夹缝里
保持 绝对清白的身世

爱情是一面冷冷的镜子
故意选择不看某些角度
仍改变不了努力隐瞒的自私
在迫不得已放手之时
只剩你面对让人难堪的启示
生活是一根烟
燃起就不会暂停
事前酝酿成诗事后堕落成心
谁会花力气感受别人的呼吸
看着交错光影吞噬了天地
只剩你抱着让人难明的沉实
大城小子
有着一样的故事
在大时代的巨轮里
努力为自己不走失
大城小子
习惯一个人走下去
背负永远被误解的初衷
寻找下一个故事
收起"
https://www.xiami.com/album/2102736048	2017四月动漫新番歌曲钢琴即兴Vol.3	Kyle Xian	2017.04.21	167000	纯音乐	独立发行	录音室专辑	0.0	（评分人数不足10人）	#日本流行 J-Pop、#轻音乐 Easy Listening、#日本动漫游戏 Japanese ACG	12	https://www.xiami.com/song/1795806526	SHOW MUST GO ON!!	4444	"No lyrics available"
https://www.xiami.com/album/2102704870	威廉姆船长	王思远	2017.03.19	783000	国语	星外星音乐	录音室专辑	9.4	(31人评分)	#摇滚 Rock & Roll、#国语流行 Mandarin Pop、#华语唱作人 Chinese Singer-Songwriter	9	https://www.xiami.com/song/1795600102	昨日告别	30000	"昨日像一场告别
转首无言 再也不见
要我如何来的及去感谢
有些怀念没人能了解

如果要给明天一个希望
就不要让别人来回答
自己去想

若是遗忘
让你最初喜欢的模样
和记住最寂寞的伤
也许明晚夜空
还会闪烁着你的温柔
就足够

昨日像一场告别
转首无言 再也不见
要我如何
来得及去感谢
有些怀念
追着记忆不停盘旋

就让我勇敢一些
热泪纪念 无需感言
如果时间
将每个人改变
要我如何
说我很想念

不要
不要忘记最初的模样
和内心最寂寞的伤
也许明晚夜空
还会闪烁着你的温柔
就足够

昨日像一场告别
转首无言 再也不见
要我如何
来得及去感谢
有些怀念
不停盘旋

就让我勇敢一些
热泪纪念 无需感言
如果时间
将每个人改变
要我如何
说我很想念

DALADA DALADADA
NALANALA
NALANALA

要我如何
来得及去怀念
如果明天
连你也不见

那就让我勇敢一些
将全世界
再次热烈
就让时间
带着我的纪念
多么希望
你能够听见

作词：王思远
作曲：王思远
编曲：威廉姆船长乐队
吉他：刘桐
贝斯：陈然然
鼓：蔡重阳
混音：段小林
录音棚：好听录音棚
和声设计：王思远
制作人：王思远
收起"
https://www.xiami.com/album/2102693921	Wonderland	黄玠玮	2017.03.02	1244000	国语	StreetVoice/黑市音乐	录音室专辑	9.1	(60人评分)	#迷幻流行 Psychedelic Pop、#另类唱作人 Alternative Singer-Songwriter	11	https://www.xiami.com/song/1795589441	Wish You a Merry Xmas	28000	"Oh dear lord
Please come home
We need you by our side
Oh dear lord
Please come home
Wish you a merry xmas
Ah ah ah ah
Be our saviour
Ah ah ah ah
Be our light and guide us
Be humble and wait for that time
You come back
Oh dear lord
Please come home
We need you by our side
Oh dear lord
Please come home
Wish you a merry xmas
Ah ah ah ah
Be our saviour
Ah ah ah ah
Be our light and guide us
Be humble and wait for that time
You come back
Oh dear lord
Please come home
We need you by our side
Oh dear lord
Please come home
Wish you a merry xmas
Ah ah ah ah
Be our saviour
Ah ah ah ah
Be our light and guide us
Be humble and wait for that time
You come back
Wish you a merry xmas
收起"
https://www.xiami.com/album/2102699686	10首奥特曼神曲带你回顾咸蛋超人50年历程	Kyle Xian	2017.02.24	754000	纯音乐	独立发行	录音室专辑	9.5	(11人评分)	#日本流行 J-Pop、#电视原声 Television Music	11	https://www.xiami.com/song/1795573657	ウルトラマンタロウ（泰罗奥特曼OP）	28000	"No lyrics available"
https://www.xiami.com/album/2102680648	旧伤口	张哲华	2017.01.14	708000	国语	独立发行	录音室专辑	0.0	（评分人数不足10人）	#国语流行 Mandarin Pop	1	https://www.xiami.com/song/1795467145	旧伤口	708000	"旧伤口-张嘉威、沫沫酱
女
最后选择是放手
这是最好的借口
得不到就该放手
别怪我没有挽留
最后选择是放手
你却没有好借口
你身上却没有
旧伤口
男：很多次想放弃
强迫自己忘记
我把这首歌写进我的回忆
我不会告诉你每天都在想你
每天都在微博偷偷地关注你
你说你对我还是不够相信
如果给我时间我会慢慢给你证明
你说我们之间彼此不够了解
我可以为了你坚持到永远
女
有时候该问你
有时候说不行
有时候真的没向你说明
还是告诉我你们之间太多秘密
还是告诉我你们之间太多经历
你总说对我从来没有那么多的要求
可是你却经常抱怨我的所有
难道是我们之间保持不够
还是我们之间距离真的不够
女
最后选择是放手
这是最好的借口
得不到就该放手
别怪我没有挽留
最后选择是放手
你却没有好借口
你身上却没有
旧伤口
最后是你先放手
别怪我抛掉所有
得不到就该放手
一切终于说出口
最后选择是分手
你却还在找借口
你身上却没有
旧伤口
男：很多次想放弃
强迫自己忘记
我把这首歌写进我的回忆
我不会告诉你每天都在想你
每天都在微博偷偷地关注你
你说你对我还是不够相信
如果给我时间我会慢慢给你证明
你说我们之间彼此不够了解
我可以为了你坚持到永远
女
有时候该问你
有时候说不行
有时候真的没向你说明
还是告诉我你们之间太多秘密
还是告诉我你们之间太多经历
你总说对我从来没有那么多的要求
可是你却经常抱怨我的所有
难道是我们之间保持不够
还是我们之间距离真的不够
合
最后选择是放手
这是最好的借口
得不到就该放手
别怪我没有挽留
最后选择是放手
你却没有好借口
你身上却没有
旧伤口
最后是你先放手
别怪我抛掉所有
得不到就该放手
一切终于说出口
最后选择是分手
你却还在找借口
你身上却没有
旧伤口
最后选择是放手
这是最好的借口
得不到就该放手
别怪我没有挽留
最后选择是放手
你却没有好借口
你身上却没有
旧伤口
最后是你先放手
别怪我抛掉所有
得不到就该放手
一切终于说出口
最后选择是分手
你却还在找借口
你身上却没有
旧伤口
收起"
https://www.xiami.com/album/2102677156	Hi,你好	麦麦童声	2017.01.05	149000	国语	独立发行	录音室专辑	9.5	(16人评分)	#国语流行 Mandarin Pop	10	https://www.xiami.com/song/1795446810	有关于我的...	9799	"我以前是一颗星星
因为爱你才降临
你给我取新的名字
那是我最好的生命

我不懂的事有很多
你总微笑着看我
虽然你笑得很好看
但我更想了解答案

地下铁里的风为什么转弯
大黄狗最爱什么晚餐
栀子花何时落下花瓣
书里的人是否互道晚安


我不懂的事有很多
你总微笑着看我
虽然你笑得很好看
但我更想了解答案


地下铁里的风为什么转弯
大黄狗最爱什么晚餐
栀子花何时落下花瓣
书里的人是否互道晚安


最爱的人啊我想和你谈谈
过两年长大算不算晚
那眼泪自会把我浇灌
摔了跤继续走才更勇敢


也许我偶尔带给你麻烦
但我也真的爱你
想和你一起去看 五彩斑斓

词：金真／曲：小皮
编曲：小皮／吉他：小白
收起"
https://www.xiami.com/album/2102965322	Z017	Midizhu	2017.12.30	6200	国语	独立发行	录音室专辑	0.0	（评分人数不足10人）	#电子 Electronic、#民谣 Folk、#流行 Pop	7	https://www.xiami.com/song/1801359756	Lithology	92	"No lyrics available"
https://www.xiami.com/album/2103464829	追光. 者	金三孙	2017.12.28	78000	国语	独立发行	录音室专辑	0.0	（评分人数不足10人）	#流行 Pop	2	https://www.xiami.com/song/1801355497	追光者（Cover）	410	"追光者
词：唐恬
曲：马敬

翻唱：金三孙
歌词编辑：金三孙

如果说你是海上的烟火
我是浪花的泡沫

某一刻你的光照 亮了我

如果说你是遥远的星河
耀眼得让人想哭

我是追逐着你的眼眸

总在孤单时候眺望夜空

我可以跟在你身后
像影子追着光梦游
我可以等在这路口
不管你会不会经过
每当我为你抬起头
连眼泪都觉得自由
有的爱像阳光倾落

边拥有边失去着

如果说你是夏夜的萤火
孩子们为你唱歌

那么我是想要画你的手

你看我多么渺小一个我
因为你有梦可做

也许你不会为我停留

那就让我站在你的背后

我可以跟在你身后
像影子追着光梦游
我可以等在这路口
不管你会不会经过
每当我为你抬起头
连眼泪都觉得自由
有的爱像大雨滂沱

却依然相信彩虹

我可以跟在你身后
像影子追着光梦游
我可以等在这路口
不管你会不会经过
每当我为你抬起头
连眼泪都觉得自由
有的爱像大雨滂沱
却依然相信彩虹

歌词千寻 http://www.
收起"
https://www.xiami.com/album/2103465010	537.1	BigYear	2017.12.28	624	国语	独立发行	录音室专辑	0.0	（评分人数不足10人）	#流行说唱 Pop Rap、#嘻哈 Hip-Hop、#流行 Pop	1	https://www.xiami.com/song/1801356746	537.1	624	"现在的时间凌晨1点半，我写下这首歌
写完会有什么奖励，反正没酒喝
好啦好啦，i'm serious
把你送上了计程车，看着渐行渐远的车灯
然后一个人挥着手落寞的到处走难过的
爆粗口翻手机看着你的照片想要去牵你手
亲吻你抱着你告诉你没有在套路你是真的
在想你幻想着现在你能否去跟我走
起床睁开了眼睛拿起了手机想要问你在哪
清醒了之后我才发现你已不在这座城市
你也真是，说我都是套路不够真挚
矫情话不能去说太多，毕竟我要表现绅士
holy shit 有些话讲出来或许会好一些
就像是成瘾很容易之后总是很难戒
你是否看的见，看的见的着距离并不远
其实根本就看不见 只能去把酒喝断片
想你在all day all night
537.1 的距离it all right
诶你看，很快就再次相见
想你的时候我就打开手机看看相片
想你在all day all night
537.1 的距离it all right
失眠是家常，便饭
为什么感觉时间总是在变慢
看着手机屏幕一直在等待为何不回微信
没有你消息，害怕我们之间断了交际
一直在等啊等， 我等到了现在
你到底在在不在，要不要说goodnight
ei 是不是心情不好
我知道你最近的烦心事情真的不少
跟我说说吧，能否帮去到你，
能帮那就帮到底，又会是谁伤到你
我拒绝其他女孩 我一直等你来
把我的底细全都告诉你不用你猜
好啦，你说你也知道我以前有多坏
我让你知道一个人变得有点快
变得不再是trap boy，衬托你的可爱
喜欢你的调皮逃单， 偶尔也会开车耍坏
我的生活其实很单挑， 还好有你在
就像是童话一般 彩色海洋球比赛
想你在all day all night
537.1 的距离it all right
诶你看，很快就再次相见
想你的时候我就打开手机看看相片
想你在all day all night
537.1 的距离it all right
失眠是家常，便饭
为什么感觉时间总是在变慢
收起"
